Facies,Formation,Well Name,Depth,GR,ILD_log10,DeltaPHI,PHIND,PE,NM_M,RELPOS,nor_GR,nor_ILD_log10,nor_DeltaPHI,nor_PHIND,nor_PE,nor_NMM_M,nor_RELPOS,miss
6,B5 LM,CHURCHMAN BIBLE,3058.5,113.875,0.404,5.099,16.239,3.463,2,0.85,1.6152748178665486,-1.0114485802610094,0.13205823638826575,0.4259591000304089,-0.29242183245314896,0.9637791722625207,1.144931644649329,0
2,B4 SH,KIMZEY A,3058.5,56.834,0.575,19.257,16.6575,-999.0,1,0.111,-0.26733611868750784,-0.3346845210927195,2.816389664169274,0.48463840790739465,-999.0,-1.0375820818501909,-1.4334880769401366,1
3,C LM,NOLAN,3059.0,61.5,0.932,2.12,8.231,4.137,2,0.527,-0.11333701926847203,1.0782088655919566,-0.43275482501586077,-0.6968698067292194,0.459798937403932,0.9637791722625207,0.017963349556775178,0
1,C SH,ALEXANDER D,3059.0,105.79,0.45,13.6,17.85,-999.0,1,0.189,1.3484332579002167,-0.8293950906601829,1.7438326019459962,0.6518428873418177,-999.0,-1.0375820818501909,-1.1613409344719656,1
6,B5 LM,CHURCHMAN BIBLE,3059.0,118.438,0.408,3.692,14.716,3.607,2,0.833,1.765874451524727,-0.9956178420348507,-0.1347064421601082,0.2124140919141607,-0.13170997657863884,0.9637791722625207,1.0856175238549841,0
2,B4 SH,KIMZEY A,3059.0,44.687,0.753,13.784,14.456,-999.0,1,0.056,-0.6682420468150325,0.3697833299713487,1.7787186722039217,0.17595860792845852,-999.0,-1.0375820818501909,-1.625386703039488,1
3,C LM,NOLAN,3059.5,56.813,0.926,1.909,8.248,4.105,2,0.518,-0.2680292136484594,1.0544627582527184,-0.4727600468877207,-0.6944861789301544,0.42408519165404185,0.9637791722625207,-0.013438243804936882,0
2,C SH,ALEXANDER D,3059.5,110.42,0.431,14.7,18.84,-999.0,1,0.17,1.5012441945290498,-0.9045910972344374,1.9523906306618535,0.7906541532873759,-999.0,-1.0375820818501909,-1.2276331871244686,1
6,B5 LM,CHURCHMAN BIBLE,3059.5,115.563,0.424,3.276,13.96,4.16,2,0.817,1.6709864509182701,-0.9322948891302154,-0.21357929665628705,0.10641276155573448,0.4854681921616669,0.9637791722625207,1.0297924689897182,0
4,B4 LM,KIMZEY A,3059.5,31.567,0.939,7.263,11.8155,-999.0,2,1.0,-1.1012613747999769,1.1059126574877343,0.5423487583347342,-0.19427487462633639,-999.0,0.9637791722625207,1.6682915340111963,1
6,B5 LM,CHURCHMAN BIBLE,3060.0,94.75,0.446,2.716,13.739,4.785,2,0.8,0.9840633355714217,-0.8452258288863417,-0.3197542930934507,0.07542560016788759,1.1830022888392278,0.9637791722625207,0.9704783481953735,0
3,C LM,NOLAN,3060.0,52.281,0.921,1.109,8.022,3.965,2,0.509,-0.4176057071261858,1.0346743354700199,-0.624438613226526,-0.7261744073177262,0.26783755399826764,0.9637791722625207,-0.04483983716664894,0
7,B4 LM,KIMZEY A,3060.0,23.967,1.39,5.667,4.6905,-999.0,2,0.909,-1.3520957416205241,2.8908283924871427,0.2397500184888175,-1.193295349234522,-999.0,0.9637791722625207,1.350786534464997,1
2,C SH,ALEXANDER D,3060.0,115.02,0.408,15.2,19.66,-999.0,1,0.151,1.6530649954993808,-0.9956178420348507,2.0471897346236068,0.9056291412422829,-999.0,-1.0375820818501909,-1.293925439776972,1
3,C LM,NOLAN,3060.5,48.438,0.913,1.534,8.329,3.674,2,0.5,-0.5444420849803123,1.003012859017702,-0.5438593748590357,-0.6831288935346085,-0.05693432141480461,0.9637791722625207,-0.07624143052836099,0
7,B4 LM,KIMZEY A,3060.5,22.997,1.642,5.282,3.287,-999.0,2,0.818,-1.384110127912094,3.888164900735149,0.16675470843826745,-1.3900848560573416,-999.0,0.9637791722625207,1.0332815349187972,1
2,C SH,ALEXANDER D,3060.5,118.87,0.394,12.1,20.855,-999.0,1,0.132,1.7801324050071583,-1.0510254258264065,1.4594352900607361,1.073184154176568,-999.0,-1.0375820818501909,-1.360217692429475,1
7,B5 LM,CHURCHMAN BIBLE,3060.5,74.563,0.466,2.02,14.874,5.699,2,0.783,0.31780105096531847,-0.7660721377555475,-0.4517146458082114,0.23456780910547223,2.2030761518204924,0.9637791722625207,0.9111642274010285,0
7,B5 LM,CHURCHMAN BIBLE,3061.0,54.875,0.479,2.241,16.118,6.309,2,0.767,-0.33199197718769896,-0.7146222385205314,-0.40981344185711643,0.40899327863706253,2.883869430177792,0.9637791722625207,0.8553391725357626,0
7,B4 LM,KIMZEY A,3061.0,26.018,1.642,4.279,4.5215,-999.0,2,0.727,-1.2844034671009263,3.888164900735149,-0.023412294109009798,-1.2169914138252285,-999.0,0.9637791722625207,0.7157765353725979,1
2,C SH,ALEXANDER D,3061.0,120.98,0.389,8.0,20.965,-999.0,1,0.113,1.84977194632181,-1.070813848609105,0.6820826375743587,1.088607628170519,-999.0,-1.0375820818501909,-1.4265099450819783,1
8,B5 LM,CHURCHMAN BIBLE,3061.5,52.281,0.486,3.68,17.218,7.652,2,0.75,-0.4176057071261858,-0.6869184466247534,-0.13698162065519026,0.5632280185765721,4.382730697118535,0.9637791722625207,0.7960250517414176,0
8,B5 LM,Recruit F9,3061.5,52.281,0.486,3.68,17.218,7.652,2,0.75,-0.4176057071261858,-0.6869184466247534,-0.13698162065519026,0.5632280185765721,4.382730697118535,0.9637791722625207,0.7960250517414176,0
7,B4 LM,KIMZEY A,3061.5,27.233,1.429,5.515,4.7795,-999.0,2,0.636,-1.2443029729315889,3.045178090192192,0.21093109088444445,-1.1808163566394165,-999.0,0.9637791722625207,0.3982715358263986,1
2,C SH,ALEXANDER D,3061.5,120.17,0.382,8.7,19.085,-999.0,1,0.075,1.8230382835422518,-1.098517640504883,0.8148013831208132,0.8250064362739031,-999.0,-1.0375820818501909,-1.5590944503869846,1
8,B5 LM,CHURCHMAN BIBLE,3062.0,48.125,0.479,4.463,18.34,7.598,2,0.733,-0.5547725003506849,-0.7146222385205314,0.011473776148915467,0.7205474533148716,4.322463751165593,0.9637791722625207,0.7367109309470726,0
7,B4 LM,KIMZEY A,3062.0,29.239,1.312,6.446,5.19,-999.0,2,0.545,-1.1780959018997443,2.582128997077046,0.3874470224612292,-1.1232587559619902,-999.0,0.9637791722625207,0.0807665362801993,1
2,C SH,ALEXANDER D,3062.0,118.88,0.384,10.7,19.515,-999.0,1,0.057,1.7804624502266586,-1.0906022713918035,1.1939977989678265,0.8852981982502567,-999.0,-1.0375820818501909,-1.6218976371104088,1
8,B5 LM,Recruit F9,3062.0,48.125,0.479,4.463,18.34,7.598,2,0.733,-0.5547725003506849,-0.7146222385205314,0.011473776148915467,0.7205474533148716,4.322463751165593,0.9637791722625207,0.7367109309470726,0
8,B5 LM,Recruit F9,3062.5,49.406,0.462,4.29,18.512,6.941,2,0.717,-0.5124937077326428,-0.7819028759817063,-0.021326713821851202,0.7446641581054132,3.589215908738141,0.9637791722625207,0.6808858760818067,0
4,B4 LM,KIMZEY A,3062.5,31.972,1.15,6.162,6.424,-999.0,2,0.455,-1.0878945434101979,1.9409840989176126,0.3336011314109533,-0.9502354204298498,-999.0,0.9637791722625207,-0.2332493973369211,1
8,B5 LM,CHURCHMAN BIBLE,3062.5,49.406,0.462,4.29,18.512,6.941,2,0.717,-0.5124937077326428,-0.7819028759817063,-0.021326713821851202,0.7446641581054132,3.589215908738141,0.9637791722625207,0.6808858760818067,0
2,C SH,ALEXANDER D,3062.5,117.37,0.407,9.4,20.135,-999.0,1,0.038,1.7306256220820504,-0.9995755265913905,0.9475201286672681,0.9722305062161621,-999.0,-1.0375820818501909,-1.688189889762912,1
4,B4 LM,KIMZEY A,3063.0,35.527,1.016,7.978,7.882,-999.0,2,0.364,-0.9705634678776919,1.410654368341292,0.6779114770000415,-0.7458042833100275,-999.0,0.9637791722625207,-0.5507543968831206,1
8,B5 LM,CHURCHMAN BIBLE,3063.0,42.688,0.429,3.075,19.239,5.539,2,0.7,-0.7342180861932263,-0.9125064663475168,-0.2516885364489118,0.8465992998654344,2.0245074230710367,0.9637791722625207,0.6215717552874618,0
2,C SH,ALEXANDER D,3063.0,112.94,0.438,7.4,21.47,-999.0,1,0.019,1.584415589843231,-0.8768873053386594,0.5683237128202547,1.1594153951427482,-999.0,-1.0375820818501909,-1.7544821424154151,1
8,B5 LM,Recruit F9,3063.0,42.688,0.429,3.075,19.239,5.539,2,0.7,-0.7342180861932263,-0.9125064663475168,-0.2516885364489118,0.8465992998654344,2.0245074230710367,0.9637791722625207,0.6215717552874618,0
4,C LM,ALEXANDER D,3063.5,104.72,0.468,5.8,22.55,-999.0,2,1.0,1.3131184194136394,-0.7581567686424681,0.2649665801426439,1.3108458670833576,-999.0,0.9637791722625207,1.6682915340111963,1
8,B5 LM,Recruit F9,3063.5,41.438,0.387,1.846,19.15,5.027,2,0.683,-0.7754737386308163,-1.0787292177221846,-0.48470473398690156,0.8341203072703284,1.4530874910727793,0.9637791722625207,0.5622576344931172,0
8,B5 LM,CHURCHMAN BIBLE,3063.5,41.438,0.387,1.846,19.15,5.027,2,0.683,-0.7754737386308163,-1.0787292177221846,-0.48470473398690156,0.8341203072703284,1.4530874910727793,0.9637791722625207,0.5622576344931172,0
4,B4 LM,KIMZEY A,3063.5,39.981,0.923,7.208,9.477,-999.0,2,0.273,-0.8235613271120712,1.0425897045830994,0.5319208568989414,-0.5221639103977388,-999.0,0.9637791722625207,-0.8682593964293199,1
8,B5 LM,Recruit F9,3064.0,37.219,0.348,0.672,19.006,5.144,2,0.667,-0.91471981673817,-1.2330789154272332,-0.7072930300890985,0.8139295776782474,1.5836658739708187,0.9637791722625207,0.5064325796278513,0
8,B5 LM,CHURCHMAN BIBLE,3064.0,37.219,0.348,0.672,19.006,5.144,2,0.667,-0.91471981673817,-1.2330789154272332,-0.7072930300890985,0.8139295776782474,1.5836658739708187,0.9637791722625207,0.5064325796278513,0
4,B4 LM,KIMZEY A,3064.0,47.38,0.805,6.603,10.8255,-999.0,2,0.182,-0.5793608692034885,0.5755829269114138,0.41721394110521975,-0.33308614057189484,-999.0,0.9637791722625207,-1.1857643959755195,1
7,C LM,ALEXANDER D,3064.0,93.17,0.498,5.1,23.07,-999.0,2,0.991,0.931916190890308,-0.6394262319462769,0.13224783459618916,1.383756835054762,-999.0,0.9637791722625207,1.6368899406494841,1
7,C LM,ALEXANDER D,3064.5,82.73,0.559,5.6,19.8,-999.0,2,0.983,0.5873489817315565,-0.3980074739973545,0.2270469385579425,0.9252590172345841,-999.0,0.9637791722625207,1.6089774132168513,1
8,B5 LM,CHURCHMAN BIBLE,3064.5,38.656,0.314,0.292,17.824,5.633,2,0.65,-0.8672923186959167,-1.3676401903495832,-0.779340349100031,0.6481973389432475,2.129416551211342,0.9637791722625207,0.44711845883350626,0
4,B4 LM,KIMZEY A,3064.5,52.479,0.666,7.642,12.781,-999.0,2,0.091,-0.4110708117800715,0.025464773552394238,0.6142064791377433,-0.058898836979430595,-999.0,0.9637791722625207,-1.503269395521719,1
8,B5 LM,Recruit F9,3064.5,38.656,0.314,0.292,17.824,5.633,2,0.65,-0.8672923186959167,-1.3676401903495832,-0.779340349100031,0.6481973389432475,2.129416551211342,0.9637791722625207,0.44711845883350626,0
8,B5 LM,CHURCHMAN BIBLE,3065.0,43.0,0.283,0.828,17.336,6.231,2,0.633,-0.7239206753448039,-1.4903284116023143,-0.6777157096530314,0.5797731997700829,2.796817174912432,0.9637791722625207,0.38780433803916126,0
7,C LM,ALEXANDER D,3065.0,71.43,0.687,1.3,10.76,-999.0,2,0.974,0.21439788369574306,0.10857614923972819,-0.5882253555131363,-0.3422701182682929,-999.0,0.9637791722625207,1.5775758198551393,1
2,B5 SH,KIMZEY A,3065.0,58.378,0.562,5.337,15.0895,-999.0,1,1.0,-0.2163771367965968,-0.3861344203277354,0.17718260987406026,0.26478379679362135,-999.0,-1.0375820818501909,1.6682915340111963,1
8,B5 LM,Recruit F9,3065.0,43.0,0.283,0.828,17.336,6.231,2,0.633,-0.7239206753448039,-1.4903284116023143,-0.6777157096530314,0.5797731997700829,2.796817174912432,0.9637791722625207,0.38780433803916126,0
8,B5 LM,Recruit F9,3065.5,42.531,0.257,1.594,17.302,5.898,2,0.617,-0.7393997961393877,-1.5932282100723465,-0.5324834823836252,0.5750059441719527,2.4251710082026277,0.9637791722625207,0.33197928317389536,0
7,C LM,ALEXANDER D,3065.5,52.48,0.923,0.9,6.66,-999.0,2,0.966,-0.4110378072581215,1.0425897045830994,-0.664064638682539,-0.9171450580428278,-999.0,0.9637791722625207,1.5496632924225062,1
8,B5 LM,CHURCHMAN BIBLE,3065.5,42.531,0.257,1.594,17.302,5.898,2,0.617,-0.7393997961393877,-1.5932282100723465,-0.5324834823836252,0.5750059441719527,2.4251710082026277,0.9637791722625207,0.33197928317389536,0
2,B5 SH,KIMZEY A,3065.5,58.378,0.562,5.337,15.0895,-999.0,1,1.0,-0.2163771367965968,-0.3861344203277354,0.17718260987406026,0.26478379679362135,-999.0,-1.0375820818501909,1.6682915340111963,1
2,B5 SH,KIMZEY A,3066.0,66.469,0.454,7.923,20.0135,-999.0,1,0.875,0.05066245030143549,-0.813564352434024,0.6674835755642486,0.9551945781228435,-999.0,-1.0375820818501909,1.2321582928763068,1
8,B5 LM,Recruit F9,3066.0,41.188,0.234,1.921,17.512,5.754,2,0.6,-0.7837248691183343,-1.68425495487276,-0.47048486839263853,0.6044507581604046,2.2644591523281172,0.9637791722625207,0.27266516237955035,0
8,B5 LM,CHURCHMAN BIBLE,3066.0,41.188,0.234,1.921,17.512,5.754,2,0.6,-0.7837248691183343,-1.68425495487276,-0.47048486839263853,0.6044507581604046,2.2644591523281172,0.9637791722625207,0.27266516237955035,0
7,C LM,ALEXANDER D,3066.0,29.52,0.898,0.6,6.32,-999.0,2,0.957,-1.1688216312317745,0.9436475906696065,-0.720944101059591,-0.9648176140241307,-999.0,0.9637791722625207,1.5182616990607942,1
7,C LM,ALEXANDER D,3066.5,20.23,0.857,0.6,6.24,-999.0,2,0.948,-1.475433640147943,0.7813825238514783,-0.720944101059591,-0.9760346860197313,-999.0,0.9637791722625207,1.4868601056990822,1
2,B5 SH,KIMZEY A,3066.5,69.387,0.388,10.894,22.82,-999.0,1,0.75,0.14696964535174578,-1.0747715331656447,1.230779851304987,1.3487034850685098,-999.0,-1.0375820818501909,0.7960250517414176,1
8,B5 LM,CHURCHMAN BIBLE,3066.5,38.25,0.211,1.498,16.861,5.609,2,0.583,-0.8806921546076458,-1.7752816996731733,-0.5506849103442819,0.5131718347962041,2.1026312418989237,0.9637791722625207,0.21335104158520538,0
8,B5 LM,Recruit F9,3066.5,38.25,0.211,1.498,16.861,5.609,2,0.583,-0.8806921546076458,-1.7752816996731733,-0.5506849103442819,0.5131718347962041,2.1026312418989237,0.9637791722625207,0.21335104158520538,0
8,B5 LM,Recruit F9,3067.0,39.219,0.184,1.629,15.851,6.711,2,0.567,-0.8487107728380261,-1.8821391826997453,-0.5258475451063026,0.37155630085174557,3.332523361160799,0.9637791722625207,0.1575259867199395,0
2,B5 SH,KIMZEY A,3067.0,70.043,0.38,11.279,23.3425,-999.0,1,0.625,0.1686206117509932,-1.1064330096179624,1.303775161355537,1.421964986539777,-999.0,-1.0375820818501909,0.3598918106065283,1
8,B5 LM,CHURCHMAN BIBLE,3067.0,39.219,0.184,1.629,15.851,6.711,2,0.567,-0.8487107728380261,-1.8821391826997453,-0.5258475451063026,0.37155630085174557,3.332523361160799,0.9637791722625207,0.1575259867199395,0
5,C LM,ALEXANDER D,3067.0,19.76,0.801,0.6,6.4,-999.0,2,0.94,-1.4909457654644769,0.5597521886852549,-0.720944101059591,-0.95360054202853,-999.0,0.9637791722625207,1.4589475782664492,1
8,B5 LM,Recruit F9,3067.5,40.938,0.167,2.706,15.214,8.094,2,0.55,-0.7919759996058523,-1.9494198201609203,-0.32165027517268585,0.2822403650867751,4.876026810288905,0.9637791722625207,0.09821186592559489,0
2,B5 SH,KIMZEY A,3067.5,64.826,0.372,11.334,22.875,-999.0,1,0.5,-0.003563979262532812,-1.1380944860702802,1.31420306279133,1.3564152220654853,-999.0,-1.0375820818501909,-0.07624143052836099,1
5,C LM,ALEXANDER D,3067.5,20.21,0.76,0.8,6.82,-999.0,2,0.931,-1.4760937305869446,0.3974871218671267,-0.6830244594748897,-0.8947109140516264,-999.0,0.9637791722625207,1.4275459849047376,1
8,B5 LM,CHURCHMAN BIBLE,3067.5,40.938,0.167,2.706,15.214,8.094,2,0.55,-0.7919759996058523,-1.9494198201609203,-0.32165027517268585,0.2822403650867751,4.876026810288905,0.9637791722625207,0.09821186592559489,0
8,B5 LM,Recruit F9,3068.0,38.0,0.158,3.576,15.857,6.902,2,0.533,-0.8889432850951638,-1.9850389811697775,-0.15669983427923498,0.3723975812514154,3.5456897811054615,0.9637791722625207,0.03889774513124988,0
2,B5 SH,KIMZEY A,3068.0,59.546,0.383,9.409,22.6825,-999.0,1,0.375,-0.17782785515891272,-1.0945599559483434,0.9492265125385797,1.3294241425760713,-999.0,-1.0375820818501909,-0.5123746716632503,1
5,C LM,ALEXANDER D,3068.0,21.11,0.721,0.6,8.14,-999.0,2,0.922,-1.4463896608318798,0.24313742416207795,-0.720944101059591,-0.7096292261242151,-999.0,0.9637791722625207,1.3961443915430254,1
8,B5 LM,CHURCHMAN BIBLE,3068.0,38.0,0.158,3.576,15.857,6.902,2,0.533,-0.8889432850951638,-1.9850389811697775,-0.15669983427923498,0.3723975812514154,3.5456897811054615,0.9637791722625207,0.03889774513124988,0
8,B5 LM,CHURCHMAN BIBLE,3068.5,37.938,0.148,3.308,16.273,6.742,2,0.517,-0.8909895654560682,-2.024615826735175,-0.20751215400273482,0.430726355628539,3.367121052356006,0.9637791722625207,-0.016927309734016,0
8,B5 LM,Recruit F9,3068.5,37.938,0.148,3.308,16.273,6.742,2,0.517,-0.8909895654560682,-2.024615826735175,-0.20751215400273482,0.430726355628539,3.367121052356006,0.9637791722625207,-0.016927309734016,0
2,B5 SH,KIMZEY A,3068.5,53.408,0.41,9.959,21.3065,-999.0,1,0.25,-0.38040961088845454,-0.9877024729217714,1.0535055268965083,1.1364905042517395,-999.0,-1.0375820818501909,-0.9485079127981396,1
5,C LM,ALEXANDER D,3068.5,28.3,0.78,0.2,9.295,-999.0,2,0.914,-1.2090871480108623,0.47664081299792094,-0.7967833842289936,-0.5476827491877304,-999.0,0.9637791722625207,1.3682318641103925,1
8,B5 LM,Recruit F9,3069.0,35.156,0.133,3.224,16.99,6.18,2,0.5,-0.9828081455211687,-2.0839810950832702,-0.22343840346830932,0.53125936338911,2.739898392623543,0.9637791722625207,-0.07624143052836099,0
2,B5 SH,KIMZEY A,3069.0,48.476,0.577,10.344,19.904,-999.0,1,0.125,-0.5431879131462097,-0.3267691519796401,1.1265008369470584,0.939841210828865,-999.0,-1.0375820818501909,-1.384641153933029,1
8,B5 LM,CHURCHMAN BIBLE,3069.0,35.156,0.133,3.224,16.99,6.18,2,0.5,-0.9828081455211687,-2.0839810950832702,-0.22343840346830932,0.53125936338911,2.739898392623543,0.9637791722625207,-0.07624143052836099,0
4,C LM,ALEXANDER D,3069.0,33.2,0.86,2.1,8.725,-999.0,2,0.905,-1.0473649904555093,0.7932555775210974,-0.4365467891743309,-0.6276043871563852,-999.0,0.9637791722625207,1.3368302707486805,1
8,B5 LM,Recruit F9,3069.5,36.094,0.118,2.679,17.585,6.422,2,0.483,-0.9518499039320011,-2.143346363431366,-0.3267694267866205,0.6146863363563904,3.0099835948570943,0.9637791722625207,-0.135555551322706,0
7,B5 LM,KIMZEY A,3069.5,36.286,0.75,9.573,17.0975,-999.0,2,1.0,-0.9455130357175872,0.3579102763017296,0.9803206186380348,0.5463323038831986,-999.0,0.9637791722625207,1.6682915340111963,1
8,B5 LM,CHURCHMAN BIBLE,3069.5,36.094,0.118,2.679,17.585,6.422,2,0.483,-0.9518499039320011,-2.143346363431366,-0.3267694267866205,0.6146863363563904,3.0099835948570943,0.9637791722625207,-0.135555551322706,0
7,C LM,ALEXANDER D,3069.5,34.58,0.844,3.6,7.585,-999.0,2,0.897,-1.00181875016441,0.729932624616462,-0.15214947728907083,-0.787447663093695,-999.0,0.9637791722625207,1.3089177433160475,1
8,B5 LM,Recruit F9,3070.0,37.063,0.106,2.082,19.158,5.484,2,0.467,-0.9198685221623812,-2.1908385781098425,-0.43995955691695404,0.8352420144698888,1.9631244225634115,0.9637791722625207,-0.19138060618797167,0
7,B5 LM,KIMZEY A,3070.0,28.317,0.887,10.178,13.879,-999.0,2,0.979,-1.208526071137711,0.9001130605476697,1.0950275344317564,0.09505547616018861,-999.0,0.9637791722625207,1.5950211495005349,1
8,B5 LM,CHURCHMAN BIBLE,3070.0,37.063,0.106,2.082,19.158,5.484,2,0.467,-0.9198685221623812,-2.1908385781098425,-0.43995955691695404,0.8352420144698888,1.9631244225634115,0.9637791722625207,-0.19138060618797167,0
7,C LM,ALEXANDER D,3070.0,35.04,0.827,3.5,6.925,-999.0,2,0.888,-0.986636670067377,0.662651987155287,-0.1711092980814215,-0.8799885070574006,-999.0,0.9637791722625207,1.2775161499543355,1
7,B5 LM,KIMZEY A,3070.5,21.848,0.974,6.438,11.678,-999.0,2,0.957,-1.4220323236327268,1.244431616966624,0.38593023679784116,-0.21355421711877495,-999.0,0.9637791722625207,1.5182616990607942,1
7,C LM,ALEXANDER D,3070.5,31.78,0.809,3.7,6.7,-999.0,2,0.879,-1.0942314116246117,0.5914136651375725,-0.13318965649672013,-0.9115365220450274,-999.0,0.9637791722625207,1.2461145565926235,1
8,B5 LM,CHURCHMAN BIBLE,3070.5,41.0,0.1,1.348,19.453,5.398,2,0.45,-0.7899297192449479,-2.214584685449081,-0.579124641532808,0.876604967453666,1.867143730860579,0.9637791722625207,-0.2506947269823167,0
8,B5 LM,Recruit F9,3070.5,41.0,0.1,1.348,19.453,5.398,2,0.45,-0.7899297192449479,-2.214584685449081,-0.579124641532808,0.876604967453666,1.867143730860579,0.9637791722625207,-0.2506947269823167,0
5,C LM,ALEXANDER D,3071.0,25.36,0.78,3.8,6.585,-999.0,2,0.871,-1.3061204425440738,0.47664081299792094,-0.11422983570436952,-0.9276610630387034,-999.0,0.9637791722625207,1.2182020291599904,1
8,B5 LM,CHURCHMAN BIBLE,3071.0,42.031,0.106,1.723,18.688,5.297,2,0.433,-0.7559020571144237,-2.1908385781098425,-0.5080253135614929,0.7693417164957345,1.7544222208374851,0.9637791722625207,-0.3100088477766617,0
8,B5 LM,Recruit F9,3071.0,42.031,0.106,1.723,18.688,5.297,2,0.433,-0.7559020571144237,-2.1908385781098425,-0.5080253135614929,0.7693417164957345,1.7544222208374851,0.9637791722625207,-0.3100088477766617,0
7,B5 LM,KIMZEY A,3071.0,20.868,1.064,4.236,11.458,-999.0,2,0.936,-1.4543767551437974,1.6006232270551983,-0.03156501704972062,-0.24440116510667692,-999.0,0.9637791722625207,1.4449913145501332,1
5,C LM,ALEXANDER D,3071.5,24.34,0.724,6.0,7.545,-999.0,2,0.862,-1.3397850549331471,0.25501047783169706,0.30288622172734525,-0.7930561990914953,-999.0,0.9637791722625207,1.1868004357982784,1
8,B5 LM,CHURCHMAN BIBLE,3071.5,43.344,0.123,2.001,18.165,5.426,2,0.417,-0.7125671197939791,-2.1235579406486673,-0.4553170117587581,0.6960101083244951,1.898393258391734,0.9637791722625207,-0.36583390264192756,0
8,B5 LM,Recruit F9,3071.5,43.344,0.123,2.001,18.165,5.426,2,0.417,-0.7125671197939791,-2.1235579406486673,-0.4553170117587581,0.6960101083244951,1.898393258391734,0.9637791722625207,-0.36583390264192756,0
7,B5 LM,KIMZEY A,3071.5,23.699,1.097,5.834,11.597,-999.0,2,0.915,-1.3609409535031434,1.7312268174210084,0.2714129192120431,-0.22491150251432082,-999.0,0.9637791722625207,1.3717209300394717,1
6,C LM,ALEXANDER D,3072.0,24.38,0.644,8.0,9.3,-999.0,2,0.853,-1.3384648740551446,-0.061604286691479423,0.6820826375743587,-0.5469816821880052,-999.0,0.9637791722625207,1.1553988424365664,1
8,B5 LM,Recruit F9,3072.0,40.906,0.151,1.666,17.719,4.93,2,0.4,-0.7930321443082546,-2.0127427730655554,-0.5188324114131329,0.6334749319490215,1.3448301992684213,0.9637791722625207,-0.4251480234362724,0
7,B5 LM,KIMZEY A,3072.0,26.536,0.998,6.878,11.843,-999.0,2,0.894,-1.2673071247307892,1.3394160463235771,0.4693534482841842,-0.19041900612784868,-999.0,0.9637791722625207,1.2984505455288102,1
8,B5 LM,CHURCHMAN BIBLE,3072.0,40.906,0.151,1.666,17.719,4.93,2,0.4,-0.7930321443082546,-2.0127427730655554,-0.5188324114131329,0.6334749319490215,1.3448301992684213,0.9637791722625207,-0.4251480234362724,0
6,B5 LM,KIMZEY A,3072.5,28.892,0.909,6.131,13.5605,-999.0,2,0.872,-1.1895484710164197,0.9871821207915433,0.32772358696532466,0.05039750827770336,-999.0,0.9637791722625207,1.2216910950890696,1
8,B5 LM,CHURCHMAN BIBLE,3072.5,40.531,0.184,1.033,17.424,4.894,2,0.383,-0.8054088400395317,-1.8821391826997453,-0.6388480770287126,0.5921119789652438,1.3046522352997942,0.9637791722625207,-0.4844621442306174,0
6,C LM,ALEXANDER D,3072.5,25.72,0.601,6.7,10.78,-999.0,2,0.845,-1.294238814642048,-0.23178472262268704,0.4356049672738,-0.3394658502693928,-999.0,0.9637791722625207,1.1274863150039334,1
8,B5 LM,Recruit F9,3072.5,40.531,0.184,1.033,17.424,4.894,2,0.383,-0.8054088400395317,-1.8821391826997453,-0.6388480770287126,0.5921119789652438,1.3046522352997942,0.9637791722625207,-0.4844621442306174,0
6,C LM,ALEXANDER D,3073.0,31.28,0.594,6.9,10.86,-999.0,2,0.836,-1.1107336725996475,-0.259488514518465,0.47352460885850134,-0.3282487782737921,-999.0,0.9637791722625207,1.0960847216422214,1
8,B5 LM,CHURCHMAN BIBLE,3073.0,39.5,0.227,0.945,16.536,5.047,2,0.367,-0.8394365021700558,-1.711958746768538,-0.6555327193259811,0.4676024798140765,1.4754085821664606,0.9637791722625207,-0.5402871990958833,0
8,B5 LM,Recruit F9,3073.0,39.5,0.227,0.945,16.536,5.047,2,0.367,-0.8394365021700558,-1.711958746768538,-0.6555327193259811,0.4676024798140765,1.4754085821664606,0.9637791722625207,-0.5402871990958833,0
6,B5 LM,KIMZEY A,3073.0,32.816,0.797,8.913,14.5665,-999.0,2,0.851,-1.060038726884337,0.543921450459096,0.8551858014085203,0.19145218862238195,-999.0,0.9637791722625207,1.148420710578408,1
8,B5 LM,CHURCHMAN BIBLE,3073.5,42.281,0.29,0.659,16.138,5.391,2,0.35,-0.7476509266269057,-1.4626246197065362,-0.7097578067921041,0.41179754663596313,1.8593313489777905,0.9637791722625207,-0.5996013198902282,0
6,B5 LM,KIMZEY A,3073.5,32.489,0.646,11.829,15.8045,-999.0,2,0.83,-1.0708312055620106,-0.0536889175784,1.408054175713466,0.3650363777543027,-999.0,0.9637791722625207,1.0751503260677466,1
8,B5 LM,Recruit F9,3073.5,42.281,0.29,0.659,16.138,5.391,2,0.35,-0.7476509266269057,-1.4626246197065362,-0.7097578067921041,0.41179754663596313,1.8593313489777905,0.9637791722625207,-0.5996013198902282,0
6,C LM,ALEXANDER D,3073.5,33.13,0.607,6.8,10.785,-999.0,2,0.828,-1.0496753069920144,-0.20803861528344875,0.4545647880661506,-0.33876478326966764,-999.0,0.9637791722625207,1.0681721942095883,1
8,B5 LM,Recruit F9,3074.0,46.063,0.366,0.74,15.764,5.652,2,0.333,-0.6228278246117332,-1.1618405934095184,-0.6944003519502999,0.3593577350565296,2.15062158775034,0.9637791722625207,-0.6589154406845731,0
